time,link,area,delta_p
10.649999999999817,L2,0.015,nan
10.649999999999817,L3,0.003,nan
10.649999999999817,L4,0.003,nan
10.659999999999817,L1,0.7221022211733221,nan
10.659999999999817,L2,0.015,nan
10.659999999999817,L3,0.003,nan
10.659999999999817,L4,0.003,nan
10.669999999999817,L1,0.7329315769731682,nan
10.669999999999817,L2,0.015,nan
10.669999999999817,L3,0.003,nan
10.669999999999817,L4,0.003,nan
10.679999999999817,L1,0.7437559093420516,nan
10.679999999999817,L2,0.015,nan
10.679999999999817,L3,0.003,nan
10.679999999999817,L4,0.003,nan
10.689999999999817,L1,0.7545751440912103,nan
10.689999999999817,L2,0.015,nan
10.689999999999817,L3,0.003,nan
10.689999999999817,L4,0.003,nan
10.699999999999816,L1,0.7653892070668208,nan
10.699999999999816,L2,0.015,nan
10.699999999999816,L3,0.003,nan
10.699999999999816,L4,0.003,nan
10.709999999999816,L1,0.7761980241505062,nan
10.709999999999816,L2,0.015,nan
10.709999999999816,L3,0.003,nan
10.709999999999816,L4,0.003,nan
10.719999999999816,L1,0.7870015212598446,nan
10.719999999999816,L2,0.015,nan
10.719999999999816,L3,0.003,nan
10.719999999999816,L4,0.003,nan
10.729999999999816,L1,0.7977996243488765,nan
10.729999999999816,L2,0.015,nan
10.729999999999816,L3,0.003,nan
10.729999999999816,L4,0.003,nan
10.739999999999815,L1,0.8085922594086122,nan
10.739999999999815,L2,0.015,nan
10.739999999999815,L3,0.003,nan
10.739999999999815,L4,0.003,nan
10.749999999999815,L1,0.8193793524675396,nan
10.749999999999815,L2,0.015,nan
10.749999999999815,L3,0.003,nan
10.749999999999815,L4,0.003,nan
10.759999999999815,L1,0.8301608295921304,nan
10.759999999999815,L2,0.015,nan
10.759999999999815,L3,0.003,nan
10.759999999999815,L4,0.003,nan
10.769999999999815,L1,0.8409366168873481,nan
10.769999999999815,L2,0.015,nan
10.769999999999815,L3,0.003,nan
10.769999999999815,L4,0.003,nan
10.779999999999815,L1,0.8517066404971528,nan
10.779999999999815,L2,0.015,nan
10.779999999999815,L3,0.003,nan
10.779999999999815,L4,0.003,nan
10.789999999999814,L1,0.8624708266050086,nan
10.789999999999814,L2,0.015,nan
10.789999999999814,L3,0.003,nan
10.789999999999814,L4,0.003,nan
10.799999999999814,L1,0.8732291014343894,nan
10.799999999999814,L2,0.015,nan
10.799999999999814,L3,0.003,nan
10.799999999999814,L4,0.003,nan
10.809999999999814,L1,0.8839813912492838,nan
10.809999999999814,L2,0.015,nan
10.809999999999814,L3,0.003,nan
10.809999999999814,L4,0.003,nan
10.819999999999814,L1,0.8947276223547016,nan
10.819999999999814,L2,0.015,nan
10.819999999999814,L3,0.003,nan
10.819999999999814,L4,0.003,nan
10.829999999999814,L1,0.9054677210971778,nan
10.829999999999814,L2,0.015,nan
10.829999999999814,L3,0.003,nan
10.829999999999814,L4,0.003,nan
10.839999999999813,L1,0.9162016138652784,nan
10.839999999999813,L2,0.015,nan
10.839999999999813,L3,0.003,nan
10.839999999999813,L4,0.003,nan
10.849999999999813,L1,0.9269292270901042,nan
10.849999999999813,L2,0.015,nan
10.849999999999813,L3,0.003,nan
10.849999999999813,L4,0.003,nan
10.859999999999813,L1,0.9376504872457952,nan
10.859999999999813,L2,0.015,nan
10.859999999999813,L3,0.003,nan
10.859999999999813,L4,0.003,nan
10.869999999999813,L1,0.9483653208500349,nan
10.869999999999813,L2,0.015,nan
10.869999999999813,L3,0.003,nan
10.869999999999813,L4,0.003,nan
10.879999999999812,L1,0.9590736544645534,nan
10.879999999999812,L2,0.015,nan
10.879999999999812,L3,0.003,nan
10.879999999999812,L4,0.003,nan
10.889999999999812,L1,0.9697754146956312,nan
10.889999999999812,L2,0.015,nan
10.889999999999812,L3,0.003,nan
10.889999999999812,L4,0.003,nan
10.899999999999812,L1,0.9804705281946017,nan
10.899999999999812,L2,0.015,nan
10.899999999999812,L3,0.003,nan
10.899999999999812,L4,0.003,nan
10.909999999999812,L1,0.991158921658355,nan
10.909999999999812,L2,0.015,nan
10.909999999999812,L3,0.003,nan
10.909999999999812,L4,0.003,nan
10.919999999999812,L1,1.0018405218298385,nan
10.919999999999812,L2,0.015,nan
10.919999999999812,L3,0.003,nan
10.919999999999812,L4,0.003,nan
10.929999999999811,L1,1.0125152554985613,nan
10.929999999999811,L2,0.015,nan
10.929999999999811,L3,0.003,nan
10.929999999999811,L4,0.003,nan
10.939999999999811,L1,1.0231830495010934,nan
10.939999999999811,L2,0.015,nan
10.939999999999811,L3,0.003,nan
10.939999999999811,L4,0.003,nan
10.949999999999811,L1,1.0338438307215694,nan
10.949999999999811,L2,0.015,nan
10.949999999999811,L3,0.003,nan
10.949999999999811,L4,0.003,nan
10.95999999999981,L1,1.0444975260921885,nan
10.95999999999981,L2,0.015,nan
10.95999999999981,L3,0.003,nan
10.95999999999981,L4,0.003,nan
10.96999999999981,L1,1.0551440625937158,nan
10.96999999999981,L2,0.015,nan
10.96999999999981,L3,0.003,nan
10.96999999999981,L4,0.003,nan
10.97999999999981,L1,1.065783367255982,nan
10.97999999999981,L2,0.015,nan
10.97999999999981,L3,0.003,nan
10.97999999999981,L4,0.003,nan
10.98999999999981,L1,1.076415367158384,nan
10.98999999999981,L2,0.015,nan
10.98999999999981,L3,0.003,nan
10.98999999999981,L4,0.003,nan
10.99999999999981,L1,1.0870399894303853,nan
10.99999999999981,L2,0.015,nan
10.99999999999981,L3,0.003,nan
10.99999999999981,L4,0.003,nan
11.00999999999981,L1,1.0976571612520143,nan
11.00999999999981,L2,0.015,nan
11.00999999999981,L3,0.003,nan
11.00999999999981,L4,0.003,nan
11.01999999999981,L1,1.1082668098543642,nan
11.01999999999981,L2,0.015,nan
11.01999999999981,L3,0.003,nan
11.01999999999981,L4,0.003,nan
11.02999999999981,L1,1.1188688625200913,nan
11.02999999999981,L2,0.015,nan
11.02999999999981,L3,0.003,nan
11.02999999999981,L4,0.003,nan
11.039999999999809,L1,1.1294632465839138,nan
11.039999999999809,L2,0.015,nan
11.039999999999809,L3,0.003,nan
11.039999999999809,L4,0.003,nan
11.049999999999809,L1,1.1400498894331095,nan
11.049999999999809,L2,0.015,nan
11.049999999999809,L3,0.003,nan
11.049999999999809,L4,0.003,nan
11.059999999999809,L1,1.1506287185080142,nan
11.059999999999809,L2,0.015,nan
11.059999999999809,L3,0.003,nan
11.059999999999809,L4,0.003,nan
11.069999999999808,L1,1.1611996613025173,nan
11.069999999999808,L2,0.015,nan
11.069999999999808,L3,0.003,nan
11.069999999999808,L4,0.003,nan
11.079999999999808,L1,1.1717626453645604,nan
11.079999999999808,L2,0.015,nan
11.079999999999808,L3,0.003,nan
11.079999999999808,L4,0.003,nan
11.089999999999808,L1,1.1823175982966339,nan
11.089999999999808,L2,0.015,nan
11.089999999999808,L3,0.003,nan
11.089999999999808,L4,0.003,nan
11.099999999999808,L1,1.1928644477562724,nan
11.099999999999808,L2,0.015,nan
11.099999999999808,L3,0.003,nan
11.099999999999808,L4,0.003,nan
11.109999999999808,L1,1.2034031214565502,nan
11.109999999999808,L2,0.015,nan
11.109999999999808,L3,0.003,nan
11.109999999999808,L4,0.003,nan
11.119999999999807,L1,1.213933547166578,nan
11.119999999999807,L2,0.015,nan
11.119999999999807,L3,0.003,nan
11.119999999999807,L4,0.003,nan
11.129999999999807,L1,1.224455652711997,nan
11.129999999999807,L2,0.015,nan
11.129999999999807,L3,0.003,nan
11.129999999999807,L4,0.003,nan
11.139999999999807,L1,1.2349693659754735,nan
11.139999999999807,L2,0.015,nan
11.139999999999807,L3,0.003,nan
11.139999999999807,L4,0.003,nan
11.149999999999807,L1,1.2454746148971951,nan
11.149999999999807,L2,0.015,nan
11.149999999999807,L3,0.003,nan
11.149999999999807,L4,0.003,nan
11.159999999999807,L1,1.255971327475361,nan
11.159999999999807,L2,0.015,nan
11.159999999999807,L3,0.003,nan
11.159999999999807,L4,0.003,nan
11.169999999999806,L1,1.2664594317666789,nan
11.169999999999806,L2,0.015,nan
11.169999999999806,L3,0.003,nan
11.169999999999806,L4,0.003,nan
11.179999999999806,L1,1.2769388558868557,nan
11.179999999999806,L2,0.015,nan
11.179999999999806,L3,0.003,nan
11.179999999999806,L4,0.003,nan
11.189999999999806,L1,1.2874095280110933,nan
11.189999999999806,L2,0.015,nan
11.189999999999806,L3,0.003,nan
11.189999999999806,L4,0.003,nan
11.199999999999806,L1,1.297871376374576,nan
11.199999999999806,L2,0.015,nan
11.199999999999806,L3,0.003,nan
11.199999999999806,L4,0.003,nan
11.209999999999805,L1,1.3083243292729672,nan
11.209999999999805,L2,0.015,nan
11.209999999999805,L3,0.003,nan
11.209999999999805,L4,0.003,nan
11.219999999999805,L1,1.3187683150628975,nan
11.219999999999805,L2,0.015,nan
11.219999999999805,L3,0.003,nan
11.219999999999805,L4,0.003,nan
11.229999999999805,L1,1.3292032621624583,nan
11.229999999999805,L2,0.015,nan
11.229999999999805,L3,0.003,nan
11.229999999999805,L4,0.003,nan
11.239999999999805,L1,1.3396290990516906,nan
11.239999999999805,L2,0.015,nan
11.239999999999805,L3,0.003,nan
11.239999999999805,L4,0.003,nan
11.249999999999805,L1,1.3500457542730753,nan
11.249999999999805,L2,0.015,nan
11.249999999999805,L3,0.003,nan
11.249999999999805,L4,0.003,nan
11.259999999999804,L1,1.360453156432024,nan
11.259999999999804,L2,0.015,nan
11.259999999999804,L3,0.003,nan
11.259999999999804,L4,0.003,nan
11.269999999999804,L1,1.370851234197368,nan
11.269999999999804,L2,0.015,nan
11.269999999999804,L3,0.003,nan
11.269999999999804,L4,0.003,nan
11.279999999999804,L1,1.3812399163018463,nan
11.279999999999804,L2,0.015,nan
11.279999999999804,L3,0.003,nan
11.279999999999804,L4,0.003,nan
11.289999999999804,L1,1.3916191315425945,nan
11.289999999999804,L2,0.015,nan
11.289999999999804,L3,0.003,nan
11.289999999999804,L4,0.003,nan
11.299999999999804,L1,1.4019888087816341,nan
11.299999999999804,L2,0.015,nan
11.299999999999804,L3,0.003,nan
11.299999999999804,L4,0.003,nan
11.309999999999803,L1,1.4123488769463586,nan
11.309999999999803,L2,0.015,nan
11.309999999999803,L3,0.003,nan
11.309999999999803,L4,0.003,nan
11.319999999999803,L1,1.4226992650300203,nan
11.319999999999803,L2,0.015,nan
11.319999999999803,L3,0.003,nan
11.319999999999803,L4,0.003,nan
11.329999999999803,L1,1.433039902092218,nan
11.329999999999803,L2,0.015,nan
11.329999999999803,L3,0.003,nan
11.329999999999803,L4,0.003,nan
11.339999999999803,L1,1.4433707172593835,nan
11.339999999999803,L2,0.015,nan
11.339999999999803,L3,0.003,nan
11.339999999999803,L4,0.003,nan
11.349999999999802,L1,1.453691639725267,nan
11.349999999999802,L2,0.015,nan
11.349999999999802,L3,0.003,nan
11.349999999999802,L4,0.003,nan
11.359999999999802,L1,1.4640025987514202,nan
11.359999999999802,L2,0.015,nan
11.359999999999802,L3,0.003,nan
11.359999999999802,L4,0.003,nan
11.369999999999802,L1,1.4743035236676851,nan
11.369999999999802,L2,0.015,nan
11.369999999999802,L3,0.003,nan
11.369999999999802,L4,0.003,nan
11.379999999999802,L1,1.484594343872676,nan
11.379999999999802,L2,0.015,nan
11.379999999999802,L3,0.003,nan
11.379999999999802,L4,0.003,nan
11.389999999999802,L1,1.4948749888342632,nan
11.389999999999802,L2,0.015,nan
11.389999999999802,L3,0.003,nan
11.389999999999802,L4,0.003,nan
11.399999999999801,L1,1.5051453880900574,nan
11.399999999999801,L2,0.015,nan
11.399999999999801,L3,0.003,nan
11.399999999999801,L4,0.003,nan
11.409999999999801,L1,1.5154054712478915,nan
11.409999999999801,L2,0.015,nan
11.409999999999801,L3,0.003,nan
11.409999999999801,L4,0.003,nan
11.419999999999801,L1,1.5256551679863048,nan
11.419999999999801,L2,0.015,nan
11.419999999999801,L3,0.003,nan
11.419999999999801,L4,0.003,nan
11.4299999999998,L1,1.5358944080550243,nan
11.4299999999998,L2,0.015,nan
11.4299999999998,L3,0.003,nan
11.4299999999998,L4,0.003,nan
11.4399999999998,L1,1.5461231212754436,nan
11.4399999999998,L2,0.015,nan
11.4399999999998,L3,0.003,nan
11.4399999999998,L4,0.003,nan
11.4499999999998,L1,1.5563412375411083,nan
11.4499999999998,L2,0.015,nan
11.4499999999998,L3,0.003,nan
11.4499999999998,L4,0.003,nan
11.4599999999998,L1,1.5665486868181935,nan
11.4599999999998,L2,0.015,nan
11.4599999999998,L3,0.003,nan
11.4599999999998,L4,0.003,nan
11.4699999999998,L1,1.576745399145985,nan
11.4699999999998,L2,0.015,nan
11.4699999999998,L3,0.003,nan
11.4699999999998,L4,0.003,nan
11.4799999999998,L1,1.586931304637358,nan
11.4799999999998,L2,0.015,nan
11.4799999999998,L3,0.003,nan
11.4799999999998,L4,0.003,nan
11.4899999999998,L1,1.597106333479257,nan
11.4899999999998,L2,0.015,nan
11.4899999999998,L3,0.003,nan
11.4899999999998,L4,0.003,nan
11.4999999999998,L1,1.6072704159331732,nan
11.4999999999998,L2,0.015,nan
11.4999999999998,L3,0.003,nan
11.4999999999998,L4,0.003,nan
11.509999999999799,L1,1.6174234823356237,nan
11.509999999999799,L2,0.015,nan
11.509999999999799,L3,0.003,nan
11.509999999999799,L4,0.003,nan
11.519999999999799,L1,1.627565463098629,nan
11.519999999999799,L2,0.015,nan
11.519999999999799,L3,0.003,nan
11.519999999999799,L4,0.003,nan
11.529999999999799,L1,1.637696288710187,nan
11.529999999999799,L2,0.015,nan
11.529999999999799,L3,0.003,nan
11.529999999999799,L4,0.003,nan
11.539999999999798,L1,1.6478158897347543,nan
11.539999999999798,L2,0.015,nan
11.539999999999798,L3,0.003,nan
11.539999999999798,L4,0.003,nan
11.549999999999798,L1,1.6579241968137186,nan
11.549999999999798,L2,0.015,nan
11.549999999999798,L3,0.003,nan
11.549999999999798,L4,0.003,nan
11.559999999999798,L1,1.668021140665875,nan
11.559999999999798,L2,0.015,nan
11.559999999999798,L3,0.003,nan
11.559999999999798,L4,0.003,nan
11.569999999999798,L1,1.6781066520879002,nan
11.569999999999798,L2,0.015,nan
11.569999999999798,L3,0.003,nan
11.569999999999798,L4,0.003,nan
11.579999999999798,L1,1.6881806619548287,nan
11.579999999999798,L2,0.015,nan
11.579999999999798,L3,0.003,nan
11.579999999999798,L4,0.003,nan
11.589999999999797,L1,1.6982431012205252,nan
11.589999999999797,L2,0.015,nan
11.589999999999797,L3,0.003,nan
11.589999999999797,L4,0.003,nan
11.599999999999797,L1,1.7082939009181572,nan
11.599999999999797,L2,0.015,nan
11.599999999999797,L3,0.003,nan
11.599999999999797,L4,0.003,nan
11.609999999999797,L1,1.7183329921606691,nan
11.609999999999797,L2,0.015,nan
11.609999999999797,L3,0.003,nan
11.609999999999797,L4,0.003,nan
11.619999999999797,L1,1.7283603061412531,nan
11.619999999999797,L2,0.015,nan
11.619999999999797,L3,0.003,nan
11.619999999999797,L4,0.003,nan
11.629999999999797,L1,1.7383757741338226,nan
11.629999999999797,L2,0.015,nan
11.629999999999797,L3,0.003,nan
11.629999999999797,L4,0.003,nan
11.639999999999796,L1,1.7483793274934813,nan
11.639999999999796,L2,0.015,nan
11.639999999999796,L3,0.003,nan
11.639999999999796,L4,0.003,nan
11.649999999999796,L1,1.7583708976569943,nan
11.649999999999796,L2,0.015,nan
11.649999999999796,L3,0.003,nan
11.649999999999796,L4,0.003,nan
11.659999999999796,L1,1.7683504161432586,nan
11.659999999999796,L2,0.015,nan
11.659999999999796,L3,0.003,nan
11.659999999999796,L4,0.003,nan
11.669999999999796,L1,1.778317814553772,nan
11.669999999999796,L2,0.015,nan
11.669999999999796,L3,0.003,nan
11.669999999999796,L4,0.003,nan
11.679999999999795,L1,1.7882730245731018,nan
11.679999999999795,L2,0.015,nan
11.679999999999795,L3,0.003,nan
11.679999999999795,L4,0.003,nan
11.689999999999795,L1,1.7982159779693527,nan
11.689999999999795,L2,0.015,nan
11.689999999999795,L3,0.003,nan
11.689999999999795,L4,0.003,nan
11.699999999999795,L1,1.808146606594636,nan
11.699999999999795,L2,0.015,nan
11.699999999999795,L3,0.003,nan
11.699999999999795,L4,0.003,nan
11.709999999999795,L1,1.8180648423855352,nan
11.709999999999795,L2,0.015,nan
11.709999999999795,L3,0.003,nan
11.709999999999795,L4,0.003,nan
11.719999999999795,L1,1.8279706173635724,nan
11.719999999999795,L2,0.015,nan
11.719999999999795,L3,0.003,nan
11.719999999999795,L4,0.003,nan
11.729999999999794,L1,1.8378638636356748,nan
11.729999999999794,L2,0.015,nan
11.729999999999794,L3,0.003,nan
11.729999999999794,L4,0.003,nan
11.739999999999794,L1,1.8477445133946402,nan
11.739999999999794,L2,0.015,nan
11.739999999999794,L3,0.003,nan
11.739999999999794,L4,0.003,nan
11.749999999999794,L1,1.8576124989196023,nan
11.749999999999794,L2,0.015,nan
11.749999999999794,L3,0.003,nan
11.749999999999794,L4,0.003,nan
11.759999999999794,L1,1.8674677525764922,nan
11.759999999999794,L2,0.015,nan
11.759999999999794,L3,0.003,nan
11.759999999999794,L4,0.003,nan
11.769999999999794,L1,1.8773102068185057,nan
11.769999999999794,L2,0.015,nan
11.769999999999794,L3,0.003,nan
11.769999999999794,L4,0.003,nan
11.779999999999793,L1,1.8871397941865626,nan
11.779999999999793,L2,0.015,nan
11.779999999999793,L3,0.003,nan
11.779999999999793,L4,0.003,nan
11.789999999999793,L1,1.8969564473097724,nan
11.789999999999793,L2,0.015,nan
11.789999999999793,L3,0.003,nan
11.789999999999793,L4,0.003,nan
11.799999999999793,L1,1.906760098905894,nan
11.799999999999793,L2,0.015,nan
11.799999999999793,L3,0.003,nan
11.799999999999793,L4,0.003,nan
11.809999999999793,L1,1.9165506817817957,nan
11.809999999999793,L2,0.015,nan
11.809999999999793,L3,0.003,nan
11.809999999999793,L4,0.003,nan
11.819999999999792,L1,1.92632812883392,nan
11.819999999999792,L2,0.015,nan
11.819999999999792,L3,0.003,nan
11.819999999999792,L4,0.003,nan
11.829999999999792,L1,1.9360923730487392,nan
11.829999999999792,L2,0.015,nan
11.829999999999792,L3,0.003,nan
11.829999999999792,L4,0.003,nan
11.839999999999792,L1,1.9458433475032169,nan
11.839999999999792,L2,0.015,nan
11.839999999999792,L3,0.003,nan
11.839999999999792,L4,0.003,nan
11.849999999999792,L1,1.9555809853652655,nan
11.849999999999792,L2,0.015,nan
11.849999999999792,L3,0.003,nan
11.849999999999792,L4,0.003,nan
11.859999999999792,L1,1.9653052198942056,nan
11.859999999999792,L2,0.015,nan
11.859999999999792,L3,0.003,nan
11.859999999999792,L4,0.003,nan
11.869999999999791,L1,1.975015984441223,nan
11.869999999999791,L2,0.015,nan
11.869999999999791,L3,0.003,nan
11.869999999999791,L4,0.003,nan
11.879999999999791,L1,1.9847132124498246,nan
11.879999999999791,L2,0.015,nan
11.879999999999791,L3,0.003,nan
11.879999999999791,L4,0.003,nan
11.889999999999791,L1,1.9943968374562953,nan
11.889999999999791,L2,0.015,nan
11.889999999999791,L3,0.003,nan
11.889999999999791,L4,0.003,nan
11.89999999999979,L1,2.004066793090153,nan
11.89999999999979,L2,0.015,nan
11.89999999999979,L3,0.003,nan
11.89999999999979,L4,0.003,nan
11.90999999999979,L1,2.0137230130746056,nan
11.90999999999979,L2,0.015,nan
11.90999999999979,L3,0.003,nan
11.90999999999979,L4,0.003,nan
11.91999999999979,L1,2.0233654312270026,nan
11.91999999999979,L2,0.015,nan
11.91999999999979,L3,0.003,nan
11.91999999999979,L4,0.003,nan
11.92999999999979,L1,2.032993981459288,nan
11.92999999999979,L2,0.015,nan
11.92999999999979,L3,0.003,nan
11.92999999999979,L4,0.003,nan
11.93999999999979,L1,2.0426085977784583,nan
11.93999999999979,L2,0.015,nan
11.93999999999979,L3,0.003,nan
11.93999999999979,L4,0.003,nan
11.94999999999979,L1,2.052209214287009,nan
11.94999999999979,L2,0.015,nan
11.94999999999979,L3,0.003,nan
11.94999999999979,L4,0.003,nan
11.95999999999979,L1,2.06179576518339,nan
11.95999999999979,L2,0.015,nan
11.95999999999979,L3,0.003,nan
11.95999999999979,L4,0.003,nan
11.96999999999979,L1,2.0713681847624543,nan
11.96999999999979,L2,0.015,nan
11.96999999999979,L3,0.003,nan
11.96999999999979,L4,0.003,nan
11.979999999999789,L1,2.08092640741591,nan
11.979999999999789,L2,0.015,nan
11.979999999999789,L3,0.003,nan
11.979999999999789,L4,0.003,nan
11.989999999999789,L1,2.09047036763277,nan
11.989999999999789,L2,0.015,nan
11.989999999999789,L3,0.003,nan
11.989999999999789,L4,0.003,nan
11.999999999999789,L1,2.0999999999997985,nan
11.999999999999789,L2,0.015,nan
11.999999999999789,L3,0.003,nan
11.999999999999789,L4,0.003,nan
12.009999999999788,L1,2.1,nan
12.009999999999788,L2,0.015,nan
12.009999999999788,L3,0.003,nan
12.009999999999788,L4,0.003,nan
12.019999999999788,L1,2.1,nan
12.019999999999788,L2,0.015,nan
12.019999999999788,L3,0.003,nan
12.019999999999788,L4,0.003,nan
12.029999999999788,L1,2.1,nan
12.029999999999788,L2,0.015,nan
12.029999999999788,L3,0.003,nan
12.029999999999788,L4,0.003,nan
12.039999999999788,L1,2.1,nan
12.039999999999788,L2,0.015,nan
12.039999999999788,L3,0.003,nan
12.039999999999788,L4,0.003,nan
12.049999999999788,L1,2.1,nan
12.049999999999788,L2,0.015,nan
12.049999999999788,L3,0.003,nan
12.049999999999788,L4,0.003,nan
12.059999999999787,L1,2.1,nan
12.059999999999787,L2,0.015,nan
12.059999999999787,L3,0.003,nan
12.059999999999787,L4,0.003,nan
12.069999999999787,L1,2.1,nan
12.069999999999787,L2,0.015,nan
12.069999999999787,L3,0.003,nan
12.069999999999787,L4,0.003,nan
12.079999999999787,L1,2.1,nan
12.079999999999787,L2,0.015,nan
12.079999999999787,L3,0.003,nan
12.079999999999787,L4,0.003,nan
12.089999999999787,L1,2.1,nan
12.089999999999787,L2,0.015,nan
12.089999999999787,L3,0.003,nan
12.089999999999787,L4,0.003,nan
12.099999999999786,L1,2.1,nan
12.099999999999786,L2,0.015,nan
12.099999999999786,L3,0.003,nan
12.099999999999786,L4,0.003,nan
12.109999999999786,L1,2.1,nan
12.109999999999786,L2,0.015,nan
12.109999999999786,L3,0.003,nan
12.109999999999786,L4,0.003,nan
12.119999999999786,L1,2.1,nan
12.119999999999786,L2,0.015,nan
12.119999999999786,L3,0.003,nan
12.119999999999786,L4,0.003,nan
12.129999999999786,L1,2.1,nan
12.129999999999786,L2,0.015,nan
12.129999999999786,L3,0.003,nan
